Data;"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RRRP3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ALPA4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ABEV3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
AMER3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ASAI3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
AZUL4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
B3SA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BIDI11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BPAN4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBSE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRML3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBDC3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBDC4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRAP4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BBAS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRKM5";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BRFS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BPAC11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CRFB3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CCRO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CMIG4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CESP6";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CIEL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
COGN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CPLE6";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CSAN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CPFE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CMIN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CVCB3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CYRE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
DXCO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ECOR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ELET3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ELET6";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EMBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ENBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ENGI11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ENEV3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EGIE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EQTL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
EZTC3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
FLRY3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
GGBR4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
GOAU4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
GOLL4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
NTCO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SOMA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
HAPV3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
HYPE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
IGTI11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
IRBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ITSA4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
ITUB4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
JBSS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
KLBN11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LIGT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RENT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LCAM3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LWSA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
AMAR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
LREN3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MGLU3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MRFG3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CASH3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
BEEF3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MOVI3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MRVE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
MULT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PCAR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PETR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PETR4";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PRIO3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PETZ3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
PSSA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
POSI3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
QUAL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RADL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RDOR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
RAIL3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SBSP3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SANB11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
STBP3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
CSNA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SLCE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SULA11";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
SUZB3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VIVT3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
TIMS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
TOTS3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
UGPA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
USIM5";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VALE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VIIA3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
VBBR3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
WEGE3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
YDUQ3";"Retorno
do fechamento
em 1 mês
Em moeda orig
ajust p/ prov
IBOV"
Abr-2003;-;-3,333;6,316;-;-;-;-;-;-;-;-;4,577;2,284;0,000;20,608;57,672;-;-;-;22,960;21,932;-;-;-;15,617;-;-;-;-;-;-;-;22,820;23,260;2,053;-;-;-;36,638;-;-;-;17,929;27,570;-;-;-;-;-;-;-;7,201;5,028;-;-;25,504;-;-;-;-;-;-;-;-;-;-;-;-;-;6,714;7,522;-;-;-;-;-;-;-;-;26,365;-;-;6,027;-;-;-;17,152;-12,308;-;-;17,031;-8,192;-;-;-;-;11,381
Mai-2003;-;13,793;2,968;-;-;-;-;-;-;-;-;0,544;-0,628;1,563;20,472;7,143;-;-;-;16,667;-1,786;-;-;-;3,141;-;-;-;-;-;-;-;6,117;12,183;6,036;-;-;-;-6,182;-;-;-;10,491;0,904;-;-;-;-;-;-;-;12,727;3,697;-;-;-6,588;-;-;-;-;-;-;-;-;-;-;-;-;-;7,011;5,813;-;-;-;-;-;-;-;-;7,296;-;-;-0,867;-;-;-;-4,198;2,193;-;-;1,586;6,123;-;-;9,259;-;6,889
Jun-2003;-;-0,667;-3,844;-;-;-;-;-;-;-;-;-8,304;-9,279;-3,077;-14,444;3,833;-;-;-;-13,429;-12,893;-;-;-;-16,142;-;-;-;-;-;-;-;-14,711;-12,260;17,761;-;-;-;39,535;-;-;-;8,680;3,045;-;-;-;-;-;-;-;-9,056;-4,678;-;-;-9,123;-;-;-;-;-;-;-;-;-;-;-;-;-;-4,138;-3,580;-;-;-;-;-;-;-;-;-2,035;-;-;22,727;-;-;-;-5,179;-9,871;-;-;20,753;-3,459;-;-;-;-;-3,346
Jul-2003;-;2,502;0,000;-;-;-;-;-;-;-;-;7,977;14,341;14,286;8,480;14,500;-;-;-;7,811;2,846;-;-;-;-1,937;-;-;-;-;-;-;-;-0,961;1,730;0,957;-;-;-;-5,985;-;-;-;3,621;7,655;-;-;-;-;-;-;-;11,111;11,876;-;-;-6,178;-;-;-;-;-;-;-;-;-;-;-;-;-;9,173;11,002;-;-;-;-;-;-;-;-;10,183;-;-;15,385;-;-;-;-5,042;0,000;-;-;19,322;22,500;-;-;-;-;4,618
Ago-2003;-;1,630;12,000;-;-;-;-;-;-;-;-;3,563;4,956;5,556;11,584;41,355;0,000;-;-;32,653;19,520;-;-;-;2,469;-;-;-;-;-;-;-;12,360;10,067;11,374;-;-;-;17,199;-;-;-;31,311;21,421;-;-;-;-;-;-;-;14,114;6,242;-;-;20,576;-;-;-;-;-;-;-;-;-;-;-;-;-;8,237;7,611;-;-;-;-;-;-;-;-;14,097;-;-;22,840;-;-;-;15,133;4,286;-;-;11,329;9,630;-;-;-;-;11,812
Set-2003;-;5,325;7,141;-;-;-;-;-;-;-;-;-6,665;-8,765;1,316;3,896;17,355;-;-;-;16,154;6,051;-;-;-;9,277;-;-;-;-;-;-;-;10,000;9,959;-2,979;-;-;-;-8,442;-;-;-;-7,933;-2,385;-;-;-;-;-;-;-;-9,001;-7,296;-;-;52,560;-;-;-;-;-;-;-;-;-;-;-;-;-;0,228;-0,247;-;-;-;-;-;-;-;-;-2,757;-;-;3,719;-;-;-;19,908;-0,457;-;24,235;14,706;5,605;14,504;-;-;-;5,509
Out-2003;-;-4,494;-5,572;-;-;-;-;-;-;-;-;7,981;5,439;14,286;17,500;12,676;-;-;-;13,907;23,668;-;-;-;17,420;-;-;-;-;-;-;-;48,140;39,187;16,667;-;-;-;-0,709;-;-;-;3,343;6,460;-;-;-;-;-;-;-;12,062;13,051;-;-;-0,671;-;-;-;-;-;-;-;-;-;-;-;-;-;2,050;3,875;-;-;-;-;-;-;-;-;1,715;-;-;14,322;-;-;-;12,375;27,523;-;-7,143;17,641;12,361;-;-;-;-;12,317
Nov-2003;-;11,747;13,455;-;-;-;-;-;-;-;-;22,436;17,987;0,000;30,319;17,625;-;-;-;27,616;10,876;-;-;-;19,624;-;-;-;-;-;-;-;14,338;10,784;9,023;-;-;-;0,873;-;-;-;17,393;13,612;-;-;-;-;-;-;-;6,250;5,548;-;-;17,995;-;-;-;-;-;-;-;-;-;-;-;-;-;10,439;10,946;-;-;-;-;-;-;-;-;14,138;-;-;13,579;-;-;-;-1,911;12,950;-;19,231;21,622;-0,769;-;-;-;-;12,240
Dez-2003;-;12,112;1,763;-;-;-;-;-;-;-;-;14,151;10,913;43,182;-2,041;42,083;30,435;-;-;17,540;15,569;-;-;-;6,750;-;-;-;-;-;-;-;18,322;8,367;34,196;-;-;-;15,751;-;-;-;24,490;29,314;-;-;-;-;-;-;-;16,519;15,833;-;-;52,510;-;-;-;-;-;-;-;-;-;-;-;-;-;18,118;14,234;-;-;-;-;-;-;-;-;15,424;-;-;16,940;-;-;-;25,703;-3,503;-;5,161;26,560;31,395;-;-;-;-;10,172
Jan-2004;-;-3,000;2,205;-;-;-;-;-;-;-;-;-7,709;-5,232;-5,556;-15,000;0,374;38,674;-;-;-7,016;-5,687;-;-;-;-15,809;-;-;-;-;-;-;-;-27,629;-21,903;-7,254;-;-;-;56,180;-;-;-;2,117;7,319;-;-;-;-;-;-;-;-3,226;-0,758;-;-;-9,512;-;-;-;-;-;-;-;-;-;-;-;-;-;1,070;2,474;-;-;-;-;-;-;-;-;-13,949;-;-;4,340;-;-;-;3,534;0,122;-;1,227;-9,396;-7,965;-;-;4,200;-;-1,731
Fev-2004;-;-1,699;10,940;-;-;-;-;-;-;-;-;1,164;1,566;8,403;8,863;14,754;-;-;-;1,917;4,523;-;-;-;-4,803;-;-;-;-;-;-;-;-7,123;-2,266;-5,978;-;-;-;-29,656;-;-;-;1,714;2,878;-;-;-;-;-;-;-;6,511;0,725;-;-;-22,531;-;-;-;-;-;-;-;-;-;-;-;-;-;6,235;4,739;-;-;-;-;-;-;-;-;13,259;-;-;13,761;-;-;-;1,879;-13,667;-;-;8,095;8,013;-;-;-;-;-0,439
Mar-2004;-;5,263;30,847;-;-;-;-;-;-;-;-;-7,200;-4,696;6,977;7,529;-2,597;-;-;-;2,421;-2,596;-;-;-;0,367;-;-;-;-;-;-;-;12,883;9,565;6,942;-;-;-;7,955;-;-;-;8,893;15,559;-;-;-;-;-;-;-;-4,131;-3,380;-;-;3,017;-;-;-;-;-;-;-;-;-;-;-;-;-;10,242;7,160;-;-;-;-;-;1,911;-;-;-5,870;-;-;6,935;-;-;-;8,052;35,135;-;-;18,797;-5,335;-;-;-;-;1,779
Abr-2004;-;0,000;10,160;-;-;-;-;-;-;-;-;-13,803;-14,151;-21,739;-17,955;-22,667;-5,000;-;-;2,904;-9,378;-;-;-;-10,643;-;-;-;-;-;-;-;-17,391;-14,603;-18,813;-;-;-;-0,477;-;-;-;-7,738;-8,589;-;-;-;-;-;-;-;-14,701;-13,790;-;-;-17,660;-;-;-;-;-;-;-;-;-;-;-;-;-;-13,021;-12,632;-;-;-;-;-;0,000;-;-;-5,998;-;-;-25,060;-;-;-;-11,937;3,492;-;-6,452;-26,582;-17,176;-;-;-;-;-11,449
Mai-2004;-;1,770;11,068;-;-;-;-;-;-;-;-;8,156;10,042;7,407;8,901;-20,000;-5,263;-;-;4,928;-4,311;-;-;-;-3,742;-;-;-;-;-;-;-;-5,008;-2,755;-1,862;-;-;-;-5,193;-;-;-;5,806;6,980;-;-;-;-;-;-;-;15,088;12,509;-;-;-5,178;-;-;-;-;-;-;-;-;-;-;-;-;-;-4,746;-3,909;-;-;-;-;-;-;-;-;-11,493;-;-;4,659;-;-;-;2,849;-10,141;-;-13,793;2,241;20,566;-;-;-;-;-0,321
Jun-2004;-;22,000;4,895;-;-;-;-;-;-;-;-;6,748;8,141;-5,172;8,173;21,767;0,000;-;-;34,432;9,319;-;-;-;8,531;-;-;-;-;-;-;-;7,657;5,789;18,162;-;-;-;19,114;-;-;-;13,262;10,916;-;16,838;-;-;-;-;-;9,991;9,995;-;-;19,867;-;-;-;-;-;-;-;-;-;-;-;-;-;6,473;7,704;-;-;-;-;-;-;-;-;12,985;-;-;4,142;-;-;-;10,803;0,627;-;-;8,600;-7,390;-;-;-;-;8,207
Jul-2004;-;-1,639;-4,167;-;-;-;-;-;-;-;-;1,616;-0,084;7,291;2,369;8,319;21,731;-;-;-6,734;20,519;-;-;-;9,453;-;-;-;-;-;-;-;41,475;35,147;-2,711;-;-;-;-10,959;-;-;-;18,329;21,405;-2,868;4,229;-;-;-;-;-;-4,167;-2,029;-;-;7,833;-;-;-;-;-;-;-;-;-;-;-;-;-;0,000;1,022;-;-;-;-;-;-;-;-;4,493;-;-;16,130;-;-;-;0,500;-4,050;-;-;34,006;12,646;-5,263;-;0,147;-;5,618
Ago-2004;-;18,179;3,565;-;-;-;-;-;-;-;-;0,121;1,823;26,589;8,252;38,562;5,556;-;-;14,024;-3,017;-;-;-;-9,091;-;-;-;-;-;-;-;-7,713;-8,388;-8,111;-;-;-;-2,308;-;-;-;13,231;17,091;1,010;11,011;-;-;-;-;-;4,792;6,146;-;-;5,616;-;-;-;-;-;-;-;-;-;-;-;-;-;5,484;4,994;-;-;-;-;-;-;-;-;-0,493;-;-;3,092;-;-;-;-1,493;10,390;-;12,153;10,404;2,502;22,222;-;-;-;2,091
Set-2004;-;14,250;2,933;-;-;-;-;-;-;-;-;2,712;5,723;11,780;3,918;12,264;38,346;-;-;0,959;12,831;-;-;-;2,300;-;-;-;-;-;-;-;13,682;11,813;-5,412;-;-;-;2,137;-;-;-;-3,818;-2,479;10,385;2,120;-;-;-;-;-;6,606;6,964;-;-;-2,195;-;-;-;-;-;-;-;-;-;-;-;-;-;14,712;14,439;-;-;-;-;-;-;-;-;-3,811;-;-;-2,095;-;-;-;2,273;-2,941;-;-;-4,320;14,643;-;-;-;-;1,938
Out-2004;-;3,157;12,705;-;-;-;-;-;-;-;-;19,716;14,925;-18,563;12,341;10,294;-10,804;-;-;11,533;9,635;-;-;-;0,196;-;-1,254;-;-;-;-;-;-1,969;-0,635;-2,386;-;-;-;0,441;-;-;-;-9,464;-6,102;2,962;0,346;-;-;-;-;-;7,853;9,035;-;-;-5,569;-;-;-;-;-;-;-;-;-;-;-;-;-;1,787;2,873;-;-;-;-;-;-;-;-;-13,446;-;-;-5,090;-;-;-;5,594;-6,667;-;-;-2,867;-2,901;-;-;10,145;-;-0,830
Nov-2004;-;-10,017;-1,309;-;-;-;-;-;-;-;-;4,813;2,971;18,824;12,504;12,762;-;-;-;19,976;-4,318;-;-;-;22,146;-;-1,149;-;-;-;-;-;-1,786;2,889;2,593;-;-;-;2,522;-;-;-;17,436;17,385;7,682;15,517;-;-;-;-;-;3,155;2,360;-;-;10,915;-;-;-;-;-;-;-;-;-;-;-;-;-;-0,341;-0,589;-;-;-;-;-;-;-;-;25,845;-;-;22,924;-;-;-;1,822;22,727;-;-;27,702;9,180;-;-;0,658;-;9,006
Dez-2004;-;26,648;0,811;-;-;-;-;-;-;-;-;20,105;13,367;8,292;3,152;13,176;-;-;-;17,826;4,384;-;-;-;-7,348;-;9,847;-;-;-;-;-;-12,500;-9,781;15,750;-;-;-;9,013;-;-;-;-2,982;5,296;32,778;15,672;-;-;-;-;-;11,898;14,098;-;-;-0,571;-;-;-;-;-;-;-;-;-;-;-;-;-;4,258;4,575;-;-;9,333;-;-;10,865;-;-;9,951;-;-;-1,950;-;-;-;18,865;2,381;-;-;-0,735;13,363;-;-;-;-;4,250
Jan-2005;-;-0,008;-5,963;-;-;-;-;-;-;-;-;-5,183;0,359;5,872;-4,923;-11,381;-;-;-;-8,778;-10,260;-;-;-;1,293;-;-1,949;-;-;-;-;-;-11,948;-16,097;-5,886;-;-;-;-17,653;-;-;-;-7,789;-5,786;-10,012;-17,432;-;-;-;-;-;-1,739;-2,540;-;-;-12,213;-;-;-;-;-;-;-;-;-;-;-;-;-;0,751;-2,934;-;-;4,114;-;-;-;-;-;-12,512;-;-;2,875;-;-;-;-9,570;-7,768;-;-;-1,019;4,954;-;-;-;-;-7,047
Fev-2005;-;2,786;2,905;-;-;-;-;-;-;-;-;30,669;27,257;13,812;1,142;12,206;-;-;-;1,887;16,034;-;-;-;20,766;-;13,004;-;-;-;-;-;11,475;10,064;11,298;-;-;-;11,772;-;-;-;18,841;7,248;-1,210;19,159;-;-;-;-;-;12,168;15,821;-;-;3,473;-;-;-;-;-;-;-;-;-;-;-;-;-;18,360;17,953;-;-;19,512;-;-;-;-;-;14,740;-;-;28,612;-;-;-;10,559;13,314;-;-;29,026;14,210;-;-;-;-;15,561
Mar-2005;-;-7,027;-19,657;-;-;-;-;-;-;-;-;-4,889;-5,547;-1,117;-4,516;-17,336;3,160;-;-;-1,500;-8,618;-;-;-;-11,839;-;-9,095;-;-;-;-;-;-6,086;-5,525;-2,985;-;-;-;32,816;-;-;-;-13,052;-8,418;-8,813;-2,909;-;-;-;-;-;-2,403;-2,595;-;-;-2,478;-;-;-;-;-;-;-;-;-;-;-;-;-;-7,480;-7,264;-;-;-2,000;-;-;-9,865;-;-;-17,033;-;-;-5,804;-;-;-;-13,100;-1,812;-;-;-12,374;-6,077;-;-;-;-;-5,434
Abr-2005;-;-8,430;-39,285;-;-;-;-;-;-;-;-;-4,097;3,292;-23,220;-1,182;-9,262;-3,063;-;-;1,552;18,537;-;-;-;13,438;-;12,217;-;-;-;-;-;-11,524;-4,649;-12,060;-;-;-;4,670;-;-;-;-17,619;-17,548;4,369;4,669;-;-;-;-;-;0,000;1,649;-;-;-23,410;-;-;-;-;-;-;-;-;-;-;-;-;-;-7,193;-6,880;-;-;-6,914;-;-;-5,556;-;-;0,960;-;-;-12,844;-;-;-;-1,429;0,519;-;-;-13,043;-18,148;-;-;-;-;-6,640
Mai-2005;-;7,878;1,333;-;-;-;-;-;-;-;-;9,126;-2,721;3,581;4,957;-6,534;-8,000;-;-;11,321;1,707;-;-;-;0,073;-;-1,199;-;-;-;-;-;15,060;10,440;2,857;-;-;-;-0,361;-;-;-;1,924;2,786;12,652;8,265;-;-;-;-;-;0,144;-4,035;-;-;47,059;-;-;-;-;-;-;-;-;-;-;-;-;-;4,288;6,402;-;-;0,671;-;-;-;-;-;9,037;-;-;-9,054;-;-;-;0,501;8,269;-;-;-9,800;2,117;-;-;-;-;1,465
Jun-2005;-;6,030;11,455;-;-;-;-;-;-;-;-;14,511;8,263;-0,617;3,094;-14,852;0,000;-;-;-6,983;1,918;-;-;-;-3,478;-;-6,835;-;-;-;-;-;-8,128;-8,212;1,905;-;-;-;-6,277;-;-;-;-6,996;-9,551;-12,760;-8,782;-;-;-;-;-;3,453;1,937;-;-;-8,800;14,027;-;-;-;-;-;-;-;-;-;-;-;-;8,206;6,713;-;-;-6,667;-;-;-;-;-;-0,359;-;-;-11,241;-;-;-;-0,904;1,193;-;-;-15,521;-0,929;-;-;-;-;-0,619
Jul-2005;-;-0,894;-1,000;-;-;-;-;-;-;-;-;-3,830;-0,126;13,043;-1,106;16,624;-;-;-;-2,332;6,757;-;-;-;-0,150;-;16,720;-;-;-;-;-;-0,152;0,858;0,413;-;-;-;2,172;-;-;-;10,177;6,918;0,431;6,823;-;-;-;-;-;1,575;4,449;-;-;-7,469;11,223;-;-;-;24,297;-;-;-;-;-;-;-;-;5,021;3,495;-;-;-3,143;-;-;0,207;-;-;4,949;-;-;18,206;-;-;-;-1,908;-11,085;-;-;12,257;13,261;-;-;-;-;3,956
Ago-2005;-;24,630;2,189;-;-;-;-;-;-;-;-;16,081;20,527;8,154;14,017;2,763;-;-;-;4,851;6,313;-;-;-;1,729;-;13,633;-;-;42,045;-;-;-0,731;2,782;9,589;13,043;-;-;-5,580;-;-;-;16,562;14,122;14,306;1,521;-;-;-;-;-;14,769;10,018;-;-;-12,464;17,391;-;-;-;8,719;-;-;-;-;-;-;-;-;18,675;19,288;-;-;7,178;-;-;10,193;-;-;1,363;-;-;3,415;-;-;-;-1,353;37,401;-;-;14,239;3,325;-;-;-;-;7,688
Set-2005;-;6,409;12,072;-;-;-;-;-;-;-;-;16,301;8,869;26,519;24,391;-1,878;25,607;-;-;17,066;3,218;-;-;-;28,677;-;1,109;-;-;47,200;-;-;37,117;36,943;4,099;5,263;-;-;24,765;-;-;-;17,233;18,006;-9,387;11,250;-;-;-;-;-;9,347;8,058;-;-;-10,571;14,198;-;-;-;10,000;-;-;-;-;-;-;-;-;8,272;9,692;-;-;1,606;-;-;0,000;-;-;6,352;-;-;11,742;-;-;-;1,549;1,158;-;-;12,257;22,072;-;-;-;-;12,619
Out-2005;-;1,818;-5,224;-;-;-;-;-;-;-;-;2,949;6,585;-3,265;-4,608;-15,615;-5,719;-;-;-6,225;-3,529;-;-;-;-5,457;-;-0,886;-;-;-3,804;-;-;-11,857;-9,535;-2,485;-13,846;-;-;20,301;-;-;-;-8,754;-5,399;8,315;0,135;-;-;-;-;-;4,984;1,279;-;-;-16,490;4,324;-;-;-;9,091;-;-;-;-;-;-;-;-;-11,429;-9,649;-;-;1,129;-;-;6,250;-;-;-8,571;-;-;-16,457;-;-;-;2,144;-10,496;-;-;-12,351;-4,216;-;-;-;-;-4,401
Nov-2005;-;23,860;16,378;-;-;-;-;-;-;-;-;18,282;18,610;1,695;-5,314;2,577;3,279;-;-;12,437;10,466;-;-;-;16,039;-;7,234;-;-;38,418;-;-;2,284;4,242;-3,045;18,304;-;-;-10,226;-;-;-;8,841;7,094;29,788;5,502;-;-;-;-;-;12,018;3,917;-;-;5,947;22,280;-;-;-;25,071;-;-;-;-;-;-;-;-;5,470;6,333;-;-;20,334;-;-;-;-;-;-1,435;-;-;6,358;-;-;-;7,946;36,674;-;-;13,651;2,715;-;-;-;-;5,707
Dez-2005;-;32,587;2,946;-;-;-;-;-;-;-;-;4,569;0,119;-1,167;7,653;-4,523;6,190;-;-;10,613;6,407;-;-;-;-5,812;16,781;11,111;-;-;30,612;-;-;-5,707;-2,343;16,318;3,358;-;-;9,517;-;-;-;19,890;14,387;30,517;9,670;-;-;-;-;-;0,506;1,211;-;-;-6,345;21,314;-;-;-;1,786;-;-;-;-;-;-;-;-;9,840;8,642;-;-;-3,101;-;-;-;-;-;17,047;-;-;9,348;-;-;-;4,139;-3,385;-;-;7,544;-0,209;-;-;-;-;4,822
Jan-2006;-;14,920;2,593;-;-;-;-;-;-;-;-;26,821;28,568;26,307;26,896;-6,759;36,763;-;-;21,622;18,893;-;-;-;12,563;31,000;12,506;-;-;3,125;-;-;4,737;6,061;21,667;24,926;-;-;3,721;-;-;-;22,137;18,474;2,078;13,129;-;-;-;-;-;21,622;19,405;-;-;-2,866;26,270;-;-;-;25,350;-;-;-;-;-;-;-;-;26,691;28,031;-;-;20,976;-;-;-;-;-;17,197;-;-;29,205;-;-;-;7,436;35,294;-;-;33,027;18,524;-;-;-;-;14,727
Fev-2006;-;7,591;1,102;-;-;-;-;-;-;-;-;-1,507;0,726;-4,940;4,699;7,168;-10,807;-;-;-10,889;2,290;-;-;-;15,062;27,261;2,400;-;-;18,212;-;-;13,040;11,071;-5,708;-2,986;-;-;11,787;-;-;-;3,004;4,740;3,348;6,438;-;-;-;-;-;2,778;2,264;-;-;34,004;2,981;-;-;-;24,628;-;-;-;-;-;-;-;-;-5,978;-4,787;-;-;4,033;-;-;-;-;-;-7,011;-;-;4,080;-;-;-;1,899;5,435;-;-;-3,195;-7,722;-;-;-;-;0,594
